observation_date,CORESTICKM157SFRBATL,CORESTICKM158SFRBATL,CORESTICKM159SFRBATL,CORESTICKM679SFRBATL,GS10,INDPRO_LOG,PPIACO_PC1,TB3MS,UNRATE
1913-01-01,,,,,,,,,
1913-02-01,,,,,,,,,
1913-03-01,,,,,,,,,
1913-04-01,,,,,,,,,
1913-05-01,,,,,,,,,
1913-06-01,,,,,,,,,
1913-07-01,,,,,,,,,
1913-08-01,,,,,,,,,
1913-09-01,,,,,,,,,
1913-10-01,,,,,,,,,
1913-11-01,,,,,,,,,
1913-12-01,,,,,,,,,
1914-01-01,,,,,,,-2.47934,,
1914-02-01,,,,,,,-1.66667,,
1914-03-01,,,,,,,-2.50000,,
1914-04-01,,,,,,,-2.50000,,
1914-05-01,,,,,,,-2.52101,,
1914-06-01,,,,,,,-2.52101,,
1914-07-01,,,,,,,-3.33333,,
1914-08-01,,,,,,,0.00000,,
1914-09-01,,,,,,,-0.81967,,
1914-10-01,,,,,,,-4.09836,,
1914-11-01,,,,,,,-3.30579,,
1914-12-01,,,,,,,-2.52101,,
1915-01-01,,,,,,,0.00000,,
1915-02-01,,,,,,,0.00000,,
1915-03-01,,,,,,,0.85470,,
1915-04-01,,,,,,,0.85470,,
1915-05-01,,,,,,,2.58621,,
1915-06-01,,,,,,,1.72414,,
1915-07-01,,,,,,,2.58621,,
1915-08-01,,,,,,,-1.66667,,
1915-09-01,,,,,,,-2.47934,,
1915-10-01,,,,,,,3.41880,,
1915-11-01,,,,,,,5.12821,,
1915-12-01,,,,,,,10.34483,,
1916-01-01,,,,,,,12.71186,,
1916-02-01,,,,,,,14.40678,,
1916-03-01,,,,,,,17.79661,,
1916-04-01,,,,,,,19.49153,,
1916-05-01,,,,,,,19.32773,,
1916-06-01,,,,,,,21.18644,,
1916-07-01,,,,,,,21.00840,,
1916-08-01,,,,,,,24.57627,,
1916-09-01,,,,,,,27.11864,,
1916-10-01,,,,,,,29.75207,,
1916-11-01,,,,,,,36.58537,,
1916-12-01,,,,,,,33.59375,,
1917-01-01,,,,,,,32.33083,,
1917-02-01,,,,,,,33.33333,,
1917-03-01,,,,,,,33.09353,,
1917-04-01,,,,,,,39.71631,,
1917-05-01,,,,,,,46.47887,,
1917-06-01,,,,,,,46.85315,,
1917-07-01,,,,,,,47.22222,,
1917-08-01,,,,,,,46.25850,,
1917-09-01,,,,,,,42.00000,,
1917-10-01,,,,,,,34.39490,,
1917-11-01,,,,,,,26.19048,,
1917-12-01,,,,,,,23.97661,,
1918-01-01,,,,,,,22.72727,,
1918-02-01,,,,,,,17.22222,,
1918-03-01,,,,,,,17.83784,,
1918-04-01,,,,,,,12.18274,,
1918-05-01,,,,,,,6.25000,,
1918-06-01,,,,,,,5.71429,,
1918-07-01,,,,,,,7.07547,,
1918-08-01,,,,,,,7.90698,,
1918-09-01,,,,,,,11.26761,,
1918-10-01,,,,,,,11.37441,,
1918-11-01,,,,,,,10.84906,,
1918-12-01,,,,,,,10.84906,,
1919-01-01,,,,,,1.58215,7.40741,,
1919-02-01,,,,,,1.53695,6.16114,,
1919-03-01,,,,,,1.50763,3.66972,,
1919-04-01,,,,,,1.52532,3.61991,,
1919-05-01,,,,,,1.53115,5.42986,,
1919-06-01,,,,,,1.59315,5.40541,,
1919-07-01,,,,,,1.65152,7.04846,,
1919-08-01,,,,,,1.66686,7.32759,,
1919-09-01,,,,,,1.64635,2.53165,,
1919-10-01,,,,,,1.63592,3.82979,,
1919-11-01,,,,,,1.62010,5.95745,,
1919-12-01,,,,,,1.63592,10.63830,,
1920-01-01,,,,,,1.72599,17.24138,,
1920-02-01,,,,,,1.72599,20.98214,,
1920-03-01,,,,,,1.70667,20.79646,,
1920-04-01,,,,,,1.65152,24.45415,,
1920-05-01,,,,,,1.67697,23.60515,,
1920-06-01,,,,,,1.68695,22.64957,,
1920-07-01,,,,,,1.66176,17.69547,,
1920-08-01,,,,,,1.66686,11.64659,,
1920-09-01,,,,,,1.63067,10.28807,,
1920-10-01,,,,,,1.58766,2.04918,,
1920-11-01,,,,,,1.50165,-7.63052,,
1920-12-01,,,,,,1.43991,-20.00000,,
1921-01-01,,,,,,1.38088,-27.94118,,
1921-02-01,,,,,,1.36039,-33.21033,,
1921-03-01,,,,,,1.33242,-35.16484,,
1921-04-01,,,,,,1.33242,-40.35088,,
1921-05-01,,,,,,1.36039,-42.36111,,
1921-06-01,,,,,,1.35346,-43.90244,,
1921-07-01,,,,,,1.34649,-43.70629,,
1921-08-01,,,,,,1.38088,-42.08633,,
1921-09-01,,,,,,1.38759,-39.92537,,
1921-10-01,,,,,,1.44626,-34.93976,,
1921-11-01,,,,,,1.43351,-29.56522,,
1921-12-01,,,,,,1.42708,-23.07692,,
1922-01-01,,,,,,1.46506,-19.89796,,
1922-02-01,,,,,,1.50763,-11.60221,,
1922-03-01,,,,,,1.55981,-9.60452,,
1922-04-01,,,,,,1.52532,-5.29412,,
1922-05-01,,,,,,1.57660,0.00000,,
1922-06-01,,,,,,1.62541,3.10559,,
1922-07-01,,,,,,1.62541,6.21118,,
1922-08-01,,,,,,1.60400,5.59006,,
1922-09-01,,,,,,1.65665,6.21118,,
1922-10-01,,,,,,1.71153,6.17284,,
1922-11-01,,,,,,1.75430,6.79012,,
1922-12-01,,,,,,1.78181,8.12500,,
1923-01-01,,,,,,1.75893,12.10191,,
1923-02-01,,,,,,1.77273,11.25000,,
1923-03-01,,,,,,1.80420,12.50000,,
1923-04-01,,,,,,1.82608,11.18012,,
1923-05-01,,,,,,1.83898,5.42169,,
1923-06-01,,,,,,1.83039,4.21687,,
1923-07-01,,,,,,1.82174,-0.58480,,
1923-08-01,,,,,,1.80420,-0.58824,,
1923-09-01,,,,,,1.78181,0.58480,,
1923-10-01,,,,,,1.77729,-0.58140,,
1923-11-01,,,,,,1.77729,-1.73410,,
1923-12-01,,,,,,1.75430,-2.31214,,
1924-01-01,,,,,,1.77729,-2.27273,,
1924-02-01,,,,,,1.79530,-3.37079,,
1924-03-01,,,,,,1.77729,-5.55556,,
1924-04-01,,,,,,1.74495,-6.70391,,
1924-05-01,,,,,,1.70178,-5.71429,,
1924-06-01,,,,,,1.65665,-5.20231,,
1924-07-01,,,,,,1.64115,-2.94118,,
1924-08-01,,,,,,1.67697,-1.18343,,
1924-09-01,,,,,,1.71153,-2.90698,,
1924-10-01,,,,,,1.73551,-1.16959,,
1924-11-01,,,,,,1.75430,0.58824,,
1924-12-01,,,,,,1.78181,3.55030,,
1925-01-01,,,,,,1.81300,2.90698,,
1925-02-01,,,,,,1.81300,4.06977,,
1925-03-01,,,,,,1.81300,5.29412,,
1925-04-01,,,,,,1.82174,4.79042,,
1925-05-01,,,,,,1.81738,6.06061,,
1925-06-01,,,,,,1.80860,7.92683,,
1925-07-01,,,,,,1.83469,9.09091,,
1925-08-01,,,,,,1.81738,7.18563,,
1925-09-01,,,,,,1.80420,6.58683,,
1925-10-01,,,,,,1.84324,5.32544,,
1925-11-01,,,,,,1.86430,5.26316,,
1925-12-01,,,,,,1.87671,1.71429,,
1926-01-01,,,,,,1.86012,0.56497,,
1926-02-01,,,,,,1.86012,-1.67598,,
1926-03-01,,,,,,1.87259,-3.35196,,
1926-04-01,,,,,,1.87259,-1.14286,,
1926-05-01,,,,,,1.86430,-1.14286,,
1926-06-01,,,,,,1.87671,-2.25989,,
1926-07-01,,,,,,1.88082,-5.00000,,
1926-08-01,,,,,,1.89305,-4.46927,,
1926-09-01,,,,,,1.90911,-3.37079,,
1926-10-01,,,,,,1.90911,-3.93258,,
1926-11-01,,,,,,1.90512,-5.55556,,
1926-12-01,,,,,,1.90111,-5.05618,,
1927-01-01,,,,,,1.89708,-7.86517,,
1927-02-01,,,,,,1.90512,-5.68182,,
1927-03-01,,,,,,1.91704,-4.62428,,
1927-04-01,,,,,,1.89305,-5.78035,,
1927-05-01,,,,,,1.90111,-6.35838,,
1927-06-01,,,,,,1.89708,-6.35838,,
1927-07-01,,,,,,1.88492,-5.26316,,
1927-08-01,,,,,,1.88492,-4.09357,,
1927-09-01,,,,,,1.86846,-3.48837,,
1927-10-01,,,,,,1.84749,-2.33918,,
1927-11-01,,,,,,1.84749,-2.35294,,
1927-12-01,,,,,,1.85171,-1.77515,,
1928-01-01,,,,,,1.87259,1.21951,,
1928-02-01,,,,,,1.88082,-0.60241,,
1928-03-01,,,,,,1.88899,0.00000,,
1928-04-01,,,,,,1.88492,2.45399,,
1928-05-01,,,,,,1.89708,3.70370,,
1928-06-01,,,,,,1.90512,3.08642,,
1928-07-01,,,,,,1.91704,3.70370,,
1928-08-01,,,,,,1.93661,2.43902,,
1928-09-01,,,,,,1.94434,2.40964,,
1928-10-01,,,,,,1.96339,0.00000,,
1928-11-01,,,,,,1.98208,-0.60241,,
1928-12-01,,,,,,2.00043,-0.60241,,
1929-01-01,,,,,,2.01486,-0.60241,,
1929-02-01,,,,,,2.01127,-0.60606,,
1929-03-01,,,,,,2.01486,0.60606,,
1929-04-01,,,,,,2.03263,-1.19760,,
1929-05-01,,,,,,2.05008,-2.97619,,
1929-06-01,,,,,,2.05698,-1.79641,,
1929-07-01,,,,,,2.07063,-1.19048,,
1929-08-01,,,,,,2.06041,-1.19048,,
1929-09-01,,,,,,2.05353,-2.35294,,
1929-10-01,,,,,,2.03614,-1.79641,,
1929-11-01,,,,,,1.98578,-2.42424,,
1929-12-01,,,,,,1.94048,-2.42424,,
1930-01-01,,,,,,1.94048,-3.63636,,
1930-02-01,,,,,,1.93661,-4.26829,,
1930-03-01,,,,,,1.92099,-6.62651,,
1930-04-01,,,,,,1.91309,-6.06061,,
1930-05-01,,,,,,1.89708,-6.13497,,
1930-06-01,,,,,,1.86846,-8.53659,,
1930-07-01,,,,,,1.82174,-12.65060,,
1930-08-01,,,,,,1.79976,-12.65060,,
1930-09-01,,,,,,1.78181,-12.65060,,
1930-10-01,,,,,,1.75430,-12.80488,,
1930-11-01,,,,,,1.73077,-13.04348,,
1930-12-01,,,,,,1.70667,-14.90683,,
1931-01-01,,,,,,1.70178,-15.09434,,
1931-02-01,,,,,,1.70667,-15.92357,,
1931-03-01,,,,,,1.72599,-15.48387,,
1931-04-01,,,,,,1.73077,-16.77419,,
1931-05-01,,,,,,1.71637,-17.64706,,
1931-06-01,,,,,,1.69192,-17.33333,,
1931-07-01,,,,,,1.67697,-14.48276,,
1931-08-01,,,,,,1.64115,-14.48276,,
1931-09-01,,,,,,1.59315,-15.17241,,
1931-10-01,,,,,,1.55414,-15.38462,,
1931-11-01,,,,,,1.54270,-13.57143,,
1931-12-01,,,,,,1.53695,-13.86861,,
1932-01-01,,,,,,1.50763,-14.07407,,
1932-02-01,,,,,,1.48351,-13.63636,,
1932-03-01,,,,,,1.47126,-12.97710,,
1932-04-01,,,,,,1.40094,-12.40310,,
1932-05-01,,,,,,1.36726,-11.90476,,
1932-06-01,,,,,,1.33242,-11.29032,,
1932-07-01,,,,,,1.30365,-10.48387,,
1932-08-01,,,,,,1.33242,-9.67742,,
1932-09-01,,,,,,1.39429,-8.13008,,
1932-10-01,,,,,,1.42708,-8.26446,,
1932-11-01,,,,,,1.42708,-9.09091,,
1932-12-01,,,,,,1.40754,-8.47458,,
1933-01-01,,,,,,1.38759,-9.48276,,
1933-02-01,,,,,,1.39429,-9.64912,,
1933-03-01,,,,,,1.33242,-8.77193,,
1933-04-01,,,,,,1.40094,-7.96460,,
1933-05-01,,,,,,1.55414,-2.70270,,
1933-06-01,,,,,,1.69686,1.81818,,
1933-07-01,,,,,,1.78633,7.20721,,
1933-08-01,,,,,,1.74495,7.14286,,
1933-09-01,,,,,,1.68695,7.96460,,
1933-10-01,,,,,,1.63592,10.81081,,
1933-11-01,,,,,,1.57660,11.81818,,
1933-12-01,,,,,,1.58215,12.96296,,
1934-01-01,,,,,,1.61476,18.09524,0.72,
1934-02-01,,,,,,1.66176,23.30097,0.62,
1934-03-01,,,,,,1.70667,22.11538,0.24,
1934-04-01,,,,,,1.70667,22.11538,0.15,
1934-05-01,,,,,,1.72599,17.59259,0.16,
1934-06-01,,,,,,1.70667,15.17857,0.15,
1934-07-01,,,,,,1.63592,8.40336,0.15,
1934-08-01,,,,,,1.62541,10.00000,0.19,
1934-09-01,,,,,,1.56544,9.83607,0.21,
1934-10-01,,,,,,1.60940,7.31707,0.27,
1934-11-01,,,,,,1.62010,7.31707,0.25,
1934-12-01,,,,,,1.68196,9.01639,0.23,
1935-01-01,,,,,,1.75893,9.67742,0.20,
1935-02-01,,,,,,1.77729,7.87402,0.19,
1935-03-01,,,,,,1.77273,7.87402,0.15,
1935-04-01,,,,,,1.75430,8.66142,0.15,
1935-05-01,,,,,,1.75430,8.66142,0.15,
1935-06-01,,,,,,1.76815,6.97674,0.15,
1935-07-01,,,,,,1.76815,6.20155,0.15,
1935-08-01,,,,,,1.80418,5.30303,0.16,
1935-09-01,,,,,,1.83039,3.73134,0.20,
1935-10-01,,,,,,1.86012,5.30303,0.20,
1935-11-01,,,,,,1.88082,5.30303,0.16,
1935-12-01,,,,,,1.89304,5.26316,0.15,
1936-01-01,,,,,,1.87671,2.20588,0.20,
1936-02-01,,,,,,1.85171,1.45985,0.20,
1936-03-01,,,,,,1.86430,0.00000,0.20,
1936-04-01,,,,,,1.92492,-0.72464,0.20,
1936-05-01,,,,,,1.94434,-2.17391,0.20,
1936-06-01,,,,,,1.96339,-0.72464,0.20,
1936-07-01,,,,,,1.98208,1.45985,0.15,
1936-08-01,,,,,,1.99678,0.71942,0.20,
1936-09-01,,,,,,2.01486,0.71942,0.16,
1936-10-01,,,,,,2.02911,0.71942,0.13,
1936-11-01,,,,,,2.05698,2.15827,0.11,
1936-12-01,,,,,,2.08743,3.57143,0.12,
1937-01-01,,,,,,2.08409,6.47482,0.17,
1937-02-01,,,,,,2.09739,7.19424,0.15,
1937-03-01,,,,,,2.12022,10.21898,0.38,
1937-04-01,,,,,,2.12022,10.94891,0.56,
1937-05-01,,,,,,2.12345,11.85185,0.41,
1937-06-01,,,,,,2.11050,9.48905,0.36,
1937-07-01,,,,,,2.11700,9.35252,0.28,
1937-08-01,,,,,,2.11050,7.85714,0.29,
1937-09-01,,,,,,2.07739,7.85714,0.31,
1937-10-01,,,,,,2.00043,5.00000,0.20,
1937-11-01,,,,,,1.89708,1.40845,0.09,
1937-12-01,,,,,,1.80418,-2.75862,0.11,
1938-01-01,,,,,,1.78181,-5.40541,0.10,
1938-02-01,,,,,,1.77273,-7.38255,0.08,
1938-03-01,,,,,,1.77273,-9.27152,0.08,
1938-04-01,,,,,,1.75430,-11.18421,0.09,
1938-05-01,,,,,,1.73077,-10.59603,0.05,
1938-06-01,,,,,,1.74024,-10.00000,0.05,
1938-07-01,,,,,,1.79530,-10.52632,0.07,
1938-08-01,,,,,,1.84749,-11.25828,0.06,
1938-09-01,,,,,,1.87671,-10.59603,0.08,
1938-10-01,,,,,,1.90111,-8.84354,0.05,
1938-11-01,,,,,,1.94048,-6.94444,0.04,
1938-12-01,,,,,,1.95201,-5.67376,0.03,
1939-01-01,,,,,,1.95201,-5.00000,0.03,
1939-02-01,,,,,,1.95960,-3.62319,0.03,
1939-03-01,,,,,,1.96339,-3.64964,0.03,
1939-04-01,,,,,,1.95960,-2.96296,0.03,
1939-05-01,,,,,,1.95580,-2.96296,0.03,
1939-06-01,,,,,,1.97836,-3.70370,0.03,
1939-07-01,,,,,,2.00768,-4.41176,0.04,
1939-08-01,,,,,,2.02201,-3.73134,0.05,
1939-09-01,,,,,,2.08075,0.74074,0.14,
1939-10-01,,,,,,2.12986,2.23881,0.05,
1939-11-01,,,,,,2.15509,1.49254,0.05,
1939-12-01,,,,,,2.15509,3.00752,0.04,
1940-01-01,,,,,,2.14256,3.00752,0.01,
1940-02-01,,,,,,2.11050,2.25564,0.02,
1940-03-01,,,,,,2.08743,2.27273,0.02,
1940-04-01,,,,,,2.10724,3.05344,0.02,
1940-05-01,,,,,,2.13622,3.05344,0.06,
1940-06-01,,,,,,2.16748,3.07692,0.10,
1940-07-01,,,,,,2.17972,3.07692,0.05,
1940-08-01,,,,,,2.18577,3.87597,0.04,
1940-09-01,,,,,,2.20670,-1.47059,0.05,
1940-10-01,,,,,,2.22139,-0.72993,0.02,
1940-11-01,,,,,,2.24444,0.73529,0.02,
1940-12-01,,,,,,2.27806,0.72993,0.02,
1941-01-01,,,,,,2.30255,1.45985,0.02,
1941-02-01,,,,,,2.33169,2.20588,0.04,
1941-03-01,,,,,,2.36254,3.70370,0.11,
1941-04-01,,,,,,2.36507,6.66667,0.10,
1941-05-01,,,,,,2.40952,8.14815,0.11,
1941-06-01,,,,,,2.41674,11.94030,0.12,
1941-07-01,,,,,,2.42866,14.17910,0.12,
1941-08-01,,,,,,2.44044,16.41791,0.13,
1941-09-01,,,,,,2.44044,17.91045,0.10,
1941-10-01,,,,,,2.44976,16.91176,0.09,
1941-11-01,,,,,,2.45440,16.05839,0.28,
1941-12-01,,,,,,2.47043,17.39130,0.33,
1942-01-01,,,,,,2.49068,18.70504,0.27,
1942-02-01,,,,,,2.50834,20.14388,0.25,
1942-03-01,,,,,,2.51922,20.00000,0.25,
1942-04-01,,,,,,2.49068,18.05556,0.32,
1942-05-01,,,,,,2.49290,16.43836,0.37,
1942-06-01,,,,,,2.49512,13.33333,0.37,
1942-07-01,,,,,,2.51922,11.11111,0.38,
1942-08-01,,,,,,2.54907,9.61538,0.38,
1942-09-01,,,,,,2.57192,8.86076,0.38,
1942-10-01,,,,,,2.60424,8.17610,0.38,
1942-11-01,,,,,,2.62782,8.80503,0.38,
1942-12-01,,,,,,2.65086,7.40741,0.38,
1943-01-01,,,,,,2.66030,6.06061,0.38,
1943-02-01,,,,,,2.68627,5.98802,0.38,
1943-03-01,,,,,,2.69357,5.95238,0.38,
1943-04-01,,,,,,2.70622,5.29412,0.38,
1943-05-01,,,,,,2.71338,5.29412,0.38,
1943-06-01,,,,,,2.70802,5.29412,0.38,
1943-07-01,,,,,,2.73802,4.70588,0.38,
1943-08-01,,,,,,2.75868,4.09357,0.38,
1943-09-01,,,,,,2.78391,3.48837,0.38,
1943-10-01,,,,,,2.79875,3.48837,0.38,
1943-11-01,,,,,,2.81176,2.31214,0.38,
1943-12-01,,,,,,2.79875,2.29885,0.38,
1944-01-01,,,,,,2.81014,1.71429,0.38,
1944-02-01,,,,,,2.81820,0.56497,0.38,
1944-03-01,,,,,,2.81659,0.56180,0.38,
1944-04-01,,,,,,2.81659,0.00000,0.38,
1944-05-01,,,,,,2.81014,0.00000,0.38,
1944-06-01,,,,,,2.80690,0.55866,0.38,
1944-07-01,,,,,,2.80528,0.56180,0.38,
1944-08-01,,,,,,2.81820,0.56180,0.38,
1944-09-01,,,,,,2.81176,0.56180,0.38,
1944-10-01,,,,,,2.81499,0.56180,0.38,
1944-11-01,,,,,,2.80690,1.69492,0.38,
1944-12-01,,,,,,2.80365,1.12360,0.38,
1945-01-01,,,,,,2.79383,1.68539,0.38,
1945-02-01,,,,,,2.79053,1.68539,0.38,
1945-03-01,,,,,,2.78391,1.11732,0.38,
